shipment_id,duration_seconds,distance_meters
SHP_53443,180436.8,4569876.5
SHP_53444,163899.8,4091302.5
SHP_53445,96049.5,2249824.0
SHP_53446,84581.4,2011573.0
SHP_53447,167128.6,4261510.0
SHP_53449,86401.0,2052489.8
SHP_53451,98782.0,2383364.3
SHP_53454,193780.8,4820274.0
SHP_53455,177777.5,4442544.5
SHP_53456,778.7,8752.2
SHP_53460,91571.0,2158449.0
SHP_53461,74250.3,1753187.5
SHP_53464,1006.9,14785.2
SHP_53466,213077.5,5336590.5
SHP_53468,91419.0,2169759.3
SHP_53469,87199.8,2060641.0
SHP_53471,86074.3,2092030.6
SHP_53474,99304.8,2319118.5
SHP_53477,92169.8,2180533.3
SHP_53478,86915.3,2109606.5
SHP_53479,80120.9,1900197.4
SHP_53480,173346.3,4401012.0
SHP_53481,85652.8,2033507.0
SHP_53483,16113.9,378027.2
SHP_53484,56653.1,1389811.0
SHP_53485,168815.1,4302639.5
SHP_53486,65278.0,1562072.1
SHP_53488,56424.6,1385903.3
SHP_53489,87167.9,2069278.4
SHP_53491,93803.1,2179640.0
SHP_53493,173641.3,4402024.5
SHP_53497,168524.4,4285750.0
SHP_53498,173286.6,4402059.0
SHP_53500,2039.4,32855.0
SHP_53506,84754.0,1999330.8
SHP_53507,127535.4,3148405.0
SHP_53508,99477.7,2423219.0
SHP_53512,150354.6,3831387.3
SHP_53514,86858.2,2057529.9
SHP_53517,172737.3,4394355.0
SHP_53518,172183.5,4375343.0
SHP_53519,90331.8,2149335.0
SHP_53520,65291.0,1561731.8
SHP_53522,81646.2,1981588.0
SHP_53523,194949.1,4855036.5
SHP_53525,2944.1,55402.8
SHP_53527,172483.8,4380033.5
SHP_53529,77161.2,1891946.1
SHP_53530,84806.8,2020027.4
SHP_53531,79335.5,1886956.6
SHP_53533,167128.6,4261510.0
SHP_53535,173501.5,4401432.0
SHP_53536,213351.8,5344928.0
SHP_53538,166685.2,4253028.5
SHP_53539,2436.2,46215.1
SHP_53541,148761.3,3789963.8
SHP_53542,173399.3,4408596.0
SHP_53550,70465.8,1703089.9
SHP_53551,149777.7,3812607.3
SHP_53552,87026.4,2060128.8
SHP_53554,2543.7,45369.9
SHP_53556,16208.5,379319.8
SHP_53557,86939.5,2059669.3
SHP_53559,41339.1,974062.2
SHP_53562,87605.6,2124796.8
SHP_53565,77332.0,1850744.4
SHP_53568,117957.6,2830471.0
SHP_53571,98638.9,2306310.3
SHP_53572,43637.8,1065627.0
SHP_53579,196650.7,4892347.0
SHP_53581,173279.1,4404924.5
SHP_53582,86612.6,2052361.3
SHP_53583,84211.2,2001906.8
SHP_53584,171348.3,4357489.0
SHP_53586,69996.8,1697505.1
SHP_53588,54667.3,1288230.3
SHP_53589,101983.0,2477619.8
SHP_53593,197758.6,4924174.0
SHP_53594,91911.6,2184199.8
SHP_53600,45448.8,1106285.8
SHP_53601,87390.9,2064551.3
SHP_53603,56127.2,1379303.8
SHP_53605,45348.6,1102088.4
SHP_53606,87313.2,2071368.5
SHP_53608,195966.0,4872931.0
SHP_53609,77161.2,1891946.1
SHP_53611,70856.4,1707005.9
SHP_53612,102169.1,2387835.5
SHP_53613,89236.1,2165258.0
SHP_53614,128777.3,3165820.0
SHP_53616,87605.6,2124796.8
SHP_53618,80272.9,1915237.6
SHP_53620,45076.6,1100061.5
SHP_53622,87763.4,2077294.1
SHP_53624,1868.2,30477.0
SHP_53627,63833.3,1543604.8
SHP_53629,83069.6,2032577.4
SHP_53630,168932.1,4300549.0
SHP_53631,87013.8,2059099.3
SHP_53632,92772.3,2195220.5
SHP_53633,171271.7,4342834.5
SHP_53635,90642.6,2228088.0
SHP_53636,173718.6,4410880.0
SHP_53644,19297.1,459716.3
SHP_53648,172738.5,4391909.0
SHP_53649,89120.0,2166255.0
SHP_53651,163853.8,4091384.5
SHP_53652,191444.0,4768251.0
SHP_53654,78992.0,1873243.1
SHP_53655,99477.7,2423219.0
SHP_53657,80728.8,1922264.3
SHP_53659,172906.2,4389556.0
SHP_53661,117476.2,2837807.5
SHP_53662,87511.9,2072632.4
SHP_53669,173204.4,4401019.5
SHP_53670,191444.0,4768251.0
SHP_53671,169599.9,4308053.0
SHP_53675,52764.8,1258654.3
SHP_53676,195365.2,4857959.0
SHP_53678,87806.7,2129875.3
SHP_53683,95238.8,2289572.0
SHP_53685,177834.5,4439926.0
SHP_53686,88723.2,2095116.3
SHP_53687,77179.0,1847672.9
SHP_53688,16240.9,381644.7
SHP_53691,184979.1,4617282.0
SHP_53693,44141.8,1079292.0
SHP_53694,87607.8,2077514.9
SHP_53697,90627.1,2183058.8
SHP_53701,120998.1,3079142.3
SHP_53702,84211.2,2001906.8
SHP_53703,173772.5,4417168.5
SHP_53705,182622.1,4553748.0
SHP_53708,69140.4,1680690.0
SHP_53709,173264.9,4405272.5
SHP_53710,81013.3,1923764.6
SHP_53711,2430.6,45173.2
SHP_53713,84071.5,1990579.6
SHP_53714,75638.7,1821271.1
SHP_53715,163306.6,4064513.8
SHP_53716,101513.8,2466702.5
SHP_53718,163783.6,4075770.0
SHP_53721,86282.3,2050475.4
SHP_53722,77856.3,1860708.5
SHP_53726,168665.4,4296115.0
SHP_53727,87632.7,2068359.5
SHP_53731,88304.5,2084077.8
SHP_53732,94038.2,2218668.5
SHP_53736,86821.9,2057249.5
SHP_53738,83549.1,1986415.1
SHP_53747,193560.8,4813864.0
SHP_53750,171586.8,4362990.5
SHP_53751,89218.3,2105430.5
SHP_53752,172138.0,4382120.5
SHP_53754,168835.9,4291650.0
SHP_53755,122546.3,3113873.5
SHP_53756,194678.0,4838234.0
SHP_53762,169200.6,4297327.0
SHP_53764,194263.6,4828919.0
SHP_53765,163783.6,4075770.0
SHP_53766,87615.4,2122925.8
SHP_53772,173136.7,4397620.0
SHP_53776,150509.2,3833237.3
SHP_53778,171365.1,4357761.0
SHP_53783,76291.8,1820828.6
SHP_53786,173311.8,4403766.5
SHP_53788,71199.4,1723389.5
SHP_53789,92238.0,2168790.8
SHP_53792,86997.1,2109822.5
SHP_53795,195536.7,4862808.0
SHP_53796,87467.2,2065584.3
SHP_53799,69996.8,1697505.1
SHP_53801,92304.5,2194288.8
SHP_53804,177316.1,4500009.5
SHP_53806,2543.7,45369.9
SHP_53809,86440.7,2053061.1
SHP_53811,172521.1,4381632.0
SHP_53813,168500.9,4284715.5
SHP_53815,174178.4,4419982.0
SHP_53821,169437.1,4310411.0
SHP_53823,163232.0,4065406.0
SHP_53824,87865.5,2077176.8
SHP_53826,116073.0,2785204.0
SHP_53834,75301.5,1800502.0
SHP_53835,54021.6,1285635.5
SHP_53837,88107.2,2139925.5
SHP_53842,196815.7,4888356.0
SHP_53843,75129.4,1810103.8
SHP_53845,74250.3,1753187.5
SHP_53846,78992.0,1873243.1
SHP_53847,197006.9,4892896.0
SHP_53848,87052.4,2111484.0
SHP_53851,12597.8,283525.9
SHP_53852,53406.8,1268465.0
SHP_53853,92107.6,2210788.3
SHP_53854,173727.0,4414553.0
SHP_53855,102169.1,2387835.5
SHP_53857,87267.9,2062089.9
SHP_53858,77261.1,1849717.6
SHP_53861,85652.8,2033507.0
SHP_53863,1759.1,32541.8
SHP_53864,91300.7,2167531.0
SHP_53866,127769.0,3151731.0
SHP_53868,174330.9,4429425.0
SHP_53870,196650.7,4892347.0
SHP_53871,71606.9,1703274.0
SHP_53874,193962.3,4823309.0
SHP_53875,167546.5,4270888.0
SHP_53876,86440.7,2053061.1
SHP_53877,193626.8,4819203.0
SHP_53878,91875.7,2178189.0
SHP_53884,173953.0,4408741.5
SHP_53885,763.6,11584.6
SHP_53890,95132.9,2254359.5
SHP_53894,133682.7,3310257.3
SHP_53895,81252.1,1927636.6
SHP_53896,56847.0,1394164.3
SHP_53900,194050.3,4840453.0
SHP_53905,67109.0,1565910.9
SHP_53912,194949.1,4855036.5
SHP_53914,77331.8,1828251.4
SHP_53916,87913.3,2077666.8
SHP_53917,172980.7,4399605.0
SHP_53918,73673.6,1766306.5
SHP_53919,172183.5,4375343.0
SHP_53922,173641.3,4402024.5
SHP_53925,40873.2,967869.8
SHP_53929,94232.1,2223476.5
SHP_53931,86665.1,2058746.3
SHP_53939,91993.1,2184841.0
SHP_53943,83857.8,1992760.0
SHP_53945,91816.6,2177799.8
SHP_53948,101837.7,2471727.5
SHP_53950,156446.4,3998090.0
SHP_53951,169722.0,4323658.0
SHP_53952,167284.8,4266330.0
SHP_53954,71439.1,1729771.0
SHP_53958,87244.7,2071051.4
SHP_53962,92412.0,2215828.8
SHP_53963,120641.0,2924179.0
SHP_53964,76625.2,1876725.8
SHP_53965,77771.4,1905568.4
SHP_53968,168932.1,4300549.0
SHP_53969,64894.7,1578684.3
SHP_53971,195872.2,4878562.0
SHP_53974,53088.4,1288280.9
SHP_53975,87126.6,2060921.3
SHP_53978,100588.7,2444662.5
SHP_53981,80534.5,1909587.5
SHP_53982,87755.4,2130976.5
SHP_53985,117772.1,2827706.5
SHP_53987,87530.8,2072707.8
SHP_53988,172906.2,4389556.0
SHP_53989,65899.4,1581248.8
SHP_53990,177190.8,4497453.5
SHP_53992,77689.1,1858974.1
SHP_53993,16113.9,378027.2
SHP_53994,173136.4,4396009.0
SHP_53996,133403.3,3270040.0
SHP_53997,193533.9,4814051.0
SHP_53999,87664.9,2070154.8
SHP_54004,45397.0,1104077.1
SHP_54007,80524.0,1921058.5
SHP_54009,72012.2,1683790.8
SHP_54013,88050.2,2076538.5
SHP_54014,83857.8,1992760.0
SHP_54015,77179.0,1847672.9
SHP_54016,87162.2,2069134.5
SHP_54017,96824.6,2268463.5
SHP_54018,170239.6,4334889.0
SHP_54019,86819.0,2058796.5
SHP_54024,142654.0,3629128.3
SHP_54025,54021.6,1285635.5
SHP_54031,211767.9,5308135.0
SHP_54033,93083.8,2201877.3
SHP_54035,83817.0,1988140.6
SHP_54036,65278.0,1562072.1
SHP_54037,86858.2,2057529.9
SHP_54038,212909.4,5337524.0
SHP_54043,191688.9,4765850.0
SHP_54044,87478.3,2073011.6
SHP_54049,74403.4,1796650.3
SHP_54051,16208.5,379319.8
SHP_54052,172138.0,4382120.5
SHP_54054,79009.7,1880362.5
SHP_54056,185220.6,4623372.0
SHP_54059,87568.5,2068261.5
SHP_54060,77433.7,1850886.9
SHP_54062,103257.0,2504870.8
SHP_54063,197240.1,4911337.0
SHP_54064,168735.5,4297887.5
SHP_54066,99570.1,2451326.5
SHP_54067,180748.7,4574409.5
SHP_54068,73746.6,1766381.6
SHP_54069,45488.4,1103337.9
SHP_54071,168384.8,4283905.5
SHP_54072,87390.8,2067306.0
SHP_54075,172544.6,4389039.5
SHP_54076,91088.7,2186005.3
SHP_54077,163825.5,4092804.0
SHP_54078,142162.2,3615541.5
SHP_54080,12655.8,284073.3
SHP_54082,171163.3,4288561.0
SHP_54088,94969.0,2294305.8
SHP_54090,83846.4,1988136.6
SHP_54092,192072.0,4765440.0
SHP_54093,90253.1,2149724.3
SHP_54100,188743.8,4705833.0
SHP_54101,168735.5,4297887.5
SHP_54102,43637.8,1065627.0
SHP_54106,71199.4,1723389.5
SHP_54110,86824.4,2060104.0
SHP_54115,169510.8,4313663.0
SHP_54117,172544.6,4389039.5
SHP_54118,91479.5,2174586.3
SHP_54119,46899.9,1121550.1
SHP_54120,169584.0,4307031.0
SHP_54122,90627.1,2183058.8
SHP_54123,90932.1,2162128.0
SHP_54125,49994.7,1198590.8
SHP_54127,95257.2,2244398.0
SHP_54129,89236.1,2165258.0
SHP_54130,16113.9,378027.2
SHP_54136,171586.8,4362990.5
SHP_54142,172369.2,4370743.5
SHP_54143,163680.3,4089718.0
SHP_54147,91799.9,2177545.8
SHP_54148,107963.9,2630098.3
SHP_54149,75712.1,1818076.0
SHP_54152,116434.3,2851365.0
SHP_54153,160772.4,4105928.8
SHP_54156,91503.1,2201372.5
SHP_54159,93478.5,2213355.3
SHP_54160,209122.2,5264171.0
SHP_54163,90658.8,2157382.3
SHP_54164,172692.4,4386647.0
SHP_54166,136835.7,3385916.0
SHP_54167,212327.0,5324911.0
SHP_54168,75333.0,1796721.8
SHP_54169,169783.3,4323807.5
SHP_54172,80728.8,1922264.3
SHP_54174,56535.2,1386083.3
SHP_54175,173414.5,4405841.5
SHP_54177,87434.1,2124447.3
SHP_54178,197758.6,4924174.0
SHP_54180,88598.7,2171409.0
SHP_54183,55123.0,1303479.4
SHP_54186,2543.7,45369.9
SHP_54187,90927.6,2160136.5
SHP_54189,172347.8,4376207.0
SHP_54192,87530.8,2072707.8
SHP_54193,93089.5,2236122.8
SHP_54195,100783.6,2351770.5
SHP_54196,818.3,12108.9
SHP_54198,99256.6,2399184.8
SHP_54201,90658.8,2157382.3
SHP_54203,193902.1,4822433.0
SHP_54206,94733.0,2237044.8
SHP_54207,77914.2,1863958.4
SHP_54209,116073.0,2785204.0
SHP_54212,148864.2,3794606.5
SHP_54214,100527.2,2350292.5
SHP_54216,87532.7,2128734.5
SHP_54218,87126.6,2060921.3
SHP_54219,91444.0,2167953.8
SHP_54221,90137.2,2168569.5
SHP_54223,62993.5,1530574.5
SHP_54224,62825.3,1531176.8
SHP_54228,83610.6,1980664.4
SHP_54229,70856.4,1707005.9
SHP_54230,208666.1,5257821.5
SHP_54231,99665.1,2472511.0
SHP_54233,79387.0,1870682.0
SHP_54235,100588.7,2444662.5
SHP_54238,84211.2,2001906.8
SHP_54241,170202.7,4335461.5
SHP_54244,192072.0,4765440.0
SHP_54245,69533.9,1690018.0
SHP_54247,197130.7,4891644.0
SHP_54251,172165.3,4377828.0
SHP_54252,167851.8,4269894.5
SHP_54253,142171.7,3621428.0
SHP_54255,195870.7,4870670.5
SHP_54256,64963.8,1549998.3
SHP_54261,55123.0,1303479.4
SHP_54262,91908.8,2161751.0
SHP_54265,87167.9,2069278.4
SHP_54266,94567.2,2232467.0
SHP_54269,194383.4,4832908.0
SHP_54270,173350.7,4401299.5
SHP_54276,92340.6,2218156.5
SHP_54277,136960.5,3385167.3
SHP_54278,87751.7,2070180.5
SHP_54279,83312.4,1991370.0
SHP_54282,88066.9,2072551.5
SHP_54283,92376.9,2165579.5
SHP_54285,84350.6,2010184.3
SHP_54286,44542.2,1086642.5
SHP_54289,197173.8,4897973.0
SHP_54290,167546.5,4270888.0
SHP_54293,85319.7,2029749.8
SHP_54294,193465.1,4824378.0
SHP_54296,77401.4,1816048.0
SHP_54297,171921.9,4370518.0
SHP_54298,164142.7,4100079.5
SHP_54299,166824.6,4256392.0
SHP_54300,91503.1,2201372.5
SHP_54305,93563.0,2208423.3
SHP_54308,86523.4,2053822.9
SHP_54315,173342.7,4399126.0
SHP_54316,1079.1,15777.1
SHP_54317,163192.0,4059660.5
SHP_54318,94974.2,2244932.5
SHP_54319,169457.4,4315731.0
SHP_54325,170769.3,4344248.0
SHP_54327,167284.8,4266330.0
SHP_54329,173501.5,4408681.5
SHP_54332,93761.0,2219384.8
SHP_54333,172499.8,4382507.0
SHP_54339,71872.1,1682121.8
SHP_54340,86023.2,2043619.4
SHP_54343,173191.2,4401193.5
SHP_54346,80728.8,1922264.3
SHP_54349,117747.1,2827632.5
SHP_54351,86349.0,2051045.4
SHP_54352,175238.3,4450556.5
SHP_54355,148378.2,3781990.5
SHP_54358,16259.8,382068.9
SHP_54359,87698.5,2130222.5
SHP_54363,101267.1,2455231.5
SHP_54365,86824.4,2060104.0
SHP_54366,2039.4,32855.0
SHP_54367,180746.4,4575104.0
SHP_54368,148696.0,3789227.0
SHP_54370,212225.7,5331509.5
SHP_54372,197105.8,4994674.5
SHP_54374,92376.9,2165579.5
SHP_54375,85058.4,2014652.6
SHP_54377,87090.2,2059588.4
SHP_54378,172780.9,4391564.5
SHP_54379,171839.6,4371806.5
SHP_54380,70451.5,1682642.5
SHP_54381,91132.1,2157703.5
SHP_54382,93083.8,2201877.3
SHP_54383,51724.2,1225380.8
SHP_54387,164106.1,4097328.0
SHP_54389,98782.0,2383364.3
SHP_54391,100358.8,2437151.0
SHP_54392,198323.7,4926129.0
SHP_54393,67710.0,1575436.3
SHP_54398,193741.2,4918560.5
SHP_54399,87543.7,2068057.0
SHP_54400,73529.7,1760416.8
SHP_54403,173435.9,4406942.5
SHP_54405,85058.4,2014652.6
SHP_54406,86824.4,2060104.0
SHP_54408,167643.1,4273871.5
SHP_54411,86778.9,2057073.6
SHP_54412,91719.8,2201099.3
SHP_54413,73078.1,1756064.1
SHP_54414,81080.4,1930738.5
SHP_54415,97658.9,2303500.0
SHP_54416,178112.9,4444991.5
SHP_54419,101586.0,2466076.5
SHP_54424,91697.5,2176675.3
SHP_54425,172129.3,4375230.0
SHP_54428,86824.4,2060104.0
SHP_54430,173991.6,4415232.0
SHP_54431,87013.8,2059099.3
SHP_54433,174105.5,4426637.5
SHP_54436,192072.0,4765440.0
SHP_54439,42162.1,1036085.4
SHP_54443,102651.9,2399056.8
SHP_54446,86715.4,2055850.3
SHP_54447,172499.8,4382507.0
SHP_54449,173116.8,4401529.0
SHP_54451,87751.7,2070180.5
SHP_54452,1252.3,19122.0
SHP_54454,208895.2,5260896.0
SHP_54457,148761.3,3789963.8
SHP_54462,78218.3,1869910.8
SHP_54465,170239.6,4334889.0
SHP_54466,197060.7,4853814.0
SHP_54470,99615.3,2413838.5
SHP_54471,87167.9,2069278.4
SHP_54473,90143.8,2147510.3
SHP_54477,77191.6,1847792.8
SHP_54478,87419.2,2071980.8
SHP_54479,100564.1,2349125.8
SHP_54481,87929.2,2113933.3
SHP_54482,167524.6,4273296.0
SHP_54483,86289.4,2097445.8
SHP_54484,170209.1,4330604.0
SHP_54488,174330.9,4429425.0
SHP_54491,172838.9,4388607.5
SHP_54492,88066.9,2072551.5
SHP_54493,169190.5,4308427.0
SHP_54495,101957.5,2478507.0
SHP_54496,92412.0,2215828.8
SHP_54497,78336.8,1839919.8
SHP_54498,172649.3,4385496.0
SHP_54499,74596.2,1813763.8
SHP_54503,195118.2,4801697.5
SHP_54504,173116.8,4401529.0
SHP_54506,87177.4,2061284.1
SHP_54508,100810.8,2357501.0
SHP_54511,173283.1,4405797.0
SHP_54515,172381.9,4378223.0
SHP_54516,168868.1,4291987.5
SHP_54518,79003.6,1927697.3
SHP_54519,79055.5,1932574.6
SHP_54522,69156.0,1676445.9
SHP_54525,87891.8,2079064.1
SHP_54527,85974.2,2043703.0
SHP_54528,90699.0,2180305.5
SHP_54529,85974.2,2043703.0
SHP_54530,57858.7,1413262.5
SHP_54531,86074.3,2092030.6
SHP_54534,48597.4,1168189.0
SHP_54535,84921.1,2022085.5
SHP_54536,65119.6,1554186.0
SHP_54537,1868.2,30477.0
SHP_54538,163371.9,4084275.0
SHP_54543,173740.0,4412645.5
SHP_54544,117029.4,2829456.5
SHP_54545,173589.6,4411153.0
SHP_54547,194168.0,4842777.0
SHP_54549,194644.4,4840329.0
SHP_54550,41812.4,991304.9
SHP_54551,182661.0,4561742.0
SHP_54557,79811.4,1949166.8
SHP_54562,197220.7,4916118.0
SHP_54563,91654.3,2174511.0
SHP_54564,842.8,12705.2
SHP_54568,86777.6,2109936.5
SHP_54570,71143.2,1723629.8
SHP_54574,190883.4,4758444.0
SHP_54576,149821.3,3813245.0
SHP_54579,2543.7,45369.9
SHP_54582,172288.7,4383075.5
SHP_54583,89236.1,2165258.0
SHP_54587,163680.3,4089718.0
SHP_54588,170333.8,4302886.0
SHP_54589,94429.5,2265301.3
SHP_54594,95756.5,2259945.3
SHP_54597,78482.7,1844593.3
SHP_54599,198550.7,4932261.0
SHP_54600,133502.1,3306715.5
SHP_54603,134725.6,3315278.5
SHP_54609,72253.4,1746346.0
SHP_54614,171658.5,4371498.0
SHP_54615,170568.1,4336447.5
SHP_54616,86821.9,2057249.5
SHP_54618,78811.3,1868435.6
SHP_54619,58487.3,1406357.3
SHP_54620,91840.7,2178134.8
SHP_54621,89236.1,2165258.0
SHP_54624,121399.8,3087854.5
SHP_54626,80272.9,1915237.6
SHP_54627,87861.9,2104506.0
SHP_54628,56238.0,1348214.0
SHP_54629,2944.1,55402.8
SHP_54630,74403.4,1796650.3
SHP_54632,55123.0,1303479.4
SHP_54634,171839.6,4371806.5
SHP_54637,196796.4,4897672.0
SHP_54639,91800.3,2177622.3
SHP_54646,170239.6,4334889.0
SHP_54650,163117.4,4059862.3
SHP_54652,94232.1,2223476.5
SHP_54654,91767.9,2175479.0
SHP_54657,87932.0,2079343.5
SHP_54660,164106.1,4097328.0
SHP_54669,91732.4,2176460.3
SHP_54675,170666.1,4339106.5
SHP_54679,75301.5,1800502.0
SHP_54680,169564.6,4317219.0
SHP_54682,87013.8,2059099.3
SHP_54689,172687.9,4383395.5
SHP_54690,173116.5,4400014.5
SHP_54692,16113.9,378027.2
SHP_54693,191286.7,4759251.0
SHP_54697,173156.9,4398489.5
SHP_54699,92197.5,2183338.8
SHP_54702,87199.8,2060641.0
SHP_54704,87909.5,2080129.9
SHP_54706,65899.4,1581248.8
SHP_54711,116073.0,2785204.0
SHP_54713,171935.8,4375727.0
SHP_54715,177591.4,4431879.5
SHP_54716,86967.9,2058368.5
SHP_54718,92377.3,2216660.0
SHP_54721,69996.8,1697505.1
SHP_54722,87763.4,2077294.1
SHP_54723,85631.6,2036646.5
SHP_54724,173871.3,4418561.5
SHP_54725,90515.8,2153873.3
SHP_54726,197758.6,4924174.0
SHP_54730,1750.9,27104.0
SHP_54732,82619.1,1961231.9
SHP_54733,135977.7,3369447.8
SHP_54737,171658.5,4371498.0
SHP_54738,87373.1,2065933.9
SHP_54742,90960.0,2159799.8
SHP_54743,92985.1,2174990.3
SHP_54744,45069.4,1096665.0
SHP_54750,86907.3,2108474.0
SHP_54752,83523.7,1979938.0
SHP_54754,67572.5,1572158.3
SHP_54756,70203.5,1700286.4
SHP_54757,86570.5,2054442.1
SHP_54759,83676.9,1984034.5
SHP_54760,70694.6,1687902.8
SHP_54761,84065.3,1991864.0
SHP_54762,62412.4,1508490.0
SHP_54763,99304.8,2319118.5
SHP_54768,91732.4,2176460.3
SHP_54769,204324.8,5102045.0
SHP_54770,83523.7,1979938.0
SHP_54771,80728.8,1922264.3
SHP_54773,93112.2,2229295.3
SHP_54774,172326.4,4378835.5
SHP_54775,160772.4,4105928.8
SHP_54776,148761.3,3789963.8
SHP_54777,41339.1,974062.2
SHP_54781,109748.2,2641785.0
SHP_54784,79727.3,1894710.1
SHP_54785,48812.6,1174470.5
SHP_54787,163899.8,4091302.5
SHP_54790,89583.2,2127317.0
SHP_54791,2746.7,49360.3
SHP_54796,170239.6,4334889.0
SHP_54797,79335.5,1886956.6
SHP_54799,79896.7,1863649.9
SHP_54800,18167.4,404931.7
SHP_54804,93341.6,2191753.0
SHP_54805,850.7,13300.6
SHP_54814,166467.3,4247641.5
SHP_54815,110177.4,2691348.8
SHP_54816,215154.6,5329868.0
SHP_54817,167128.6,4261510.0
SHP_54819,98591.0,2322614.0
SHP_54825,177834.5,4439926.0
SHP_54826,91902.4,2177570.3
SHP_54827,117029.4,2829456.5
SHP_54828,91387.3,2169566.3
SHP_54832,169585.7,4307103.0
SHP_54836,163331.8,4063460.5
SHP_54838,79794.6,1895190.3
SHP_54839,99359.3,2393344.5
SHP_54842,209306.4,5267616.0
SHP_54843,167436.3,4268839.0
SHP_54844,81502.0,1977156.5
SHP_54847,89511.5,2175120.0
SHP_54851,101901.3,2409683.0
SHP_54852,100527.2,2350292.5
SHP_54856,41339.1,974062.2
SHP_54858,87707.7,2096081.3
SHP_54860,170289.3,4337121.5
SHP_54862,78079.0,1912749.0
SHP_54867,46260.6,1111911.0
SHP_54868,169629.4,4317559.5
SHP_54872,168524.4,4285750.0
SHP_54878,1868.2,30477.0
SHP_54880,172619.6,4389843.5
SHP_54881,91885.0,2177483.3
SHP_54882,87094.7,2117296.8
SHP_54884,127706.8,3153351.0
SHP_54886,173991.6,4415232.0
SHP_54887,92377.3,2216660.0
SHP_54889,168835.9,4291650.0
SHP_54894,81480.6,1932136.3
SHP_54895,89218.3,2105430.5
SHP_54898,93089.5,2236122.8
SHP_54902,191994.2,4778042.0
SHP_54903,87079.5,2059857.1
SHP_54905,80331.2,1899879.3
SHP_54906,86858.2,2057529.9
SHP_54907,99304.8,2319118.5
SHP_54911,168735.5,4297887.5
SHP_54912,86858.2,2057529.9
SHP_54913,102395.2,2486047.0
SHP_54914,195736.0,4872297.0
SHP_54915,81154.5,1929470.1
SHP_54917,172996.3,4399325.5
SHP_54921,86426.5,2055272.0
SHP_54922,174178.4,4419982.0
SHP_54930,1759.1,32541.8
SHP_54933,88107.2,2139925.5
SHP_54936,150233.7,3827672.8
SHP_54938,173958.8,4408568.5
SHP_54941,133729.2,3312231.0
SHP_54944,87079.5,2059857.1
SHP_54947,180436.8,4569876.5
SHP_54949,92412.0,2215828.8
SHP_54950,169639.8,4312275.0
SHP_54951,127319.5,3131529.0
SHP_54952,122780.1,3118002.8
SHP_54953,64456.5,1543598.8
SHP_54957,100588.7,2444662.5
SHP_54965,2543.7,45369.9
SHP_54970,87125.4,2060884.8
SHP_54971,89511.5,2175120.0
SHP_54972,70856.4,1707005.9
SHP_54976,67483.0,1571409.1
SHP_54977,173573.4,4408762.5
SHP_54979,167585.8,4273222.0
SHP_54980,172516.0,4386734.5
SHP_54981,167428.6,4264255.5
SHP_54984,91708.8,2179308.5
SHP_54985,70783.3,1705205.1
SHP_54988,15838.6,370882.0
SHP_54989,171693.9,4368010.0
SHP_54990,209284.8,5262091.5
SHP_54991,172692.4,4386647.0
SHP_54993,44851.0,1090979.4
SHP_54994,173501.5,4408681.5
SHP_54996,185258.1,4625183.0
SHP_54997,166871.9,4257046.0
SHP_54998,95184.9,2244034.8
SHP_55000,194061.8,4825438.0
SHP_55001,87489.4,2065877.5
SHP_55002,171483.3,4367100.0
SHP_55005,83978.7,1989657.8
SHP_55006,172651.8,4382966.0
SHP_55007,172839.7,4397380.0
SHP_55008,1868.2,30477.0
SHP_55009,195026.2,4847341.0
SHP_55012,172030.1,4371287.0
SHP_55013,198373.2,4930958.0
SHP_55018,91490.4,2171545.8
SHP_55021,81064.3,1926838.1
SHP_55022,80272.9,1915237.6
SHP_55024,101996.2,2477948.0
SHP_55028,171483.3,4367100.0
SHP_55032,173735.2,4402221.0
SHP_55038,95209.9,2300222.3
SHP_55042,79332.3,1866274.6
SHP_55044,92107.6,2210788.3
SHP_55047,87864.7,2078411.5
SHP_55050,69865.5,1693958.4
SHP_55053,90673.6,2157262.0
SHP_55058,193747.0,4818324.0
SHP_55059,174197.6,4425868.0
SHP_55061,163171.9,4059178.5
SHP_55062,91579.2,2200682.5
SHP_55065,163613.1,4088460.5
SHP_55066,116073.0,2785204.0
SHP_55068,86405.2,2051871.4
SHP_55070,86282.3,2050475.4
SHP_55072,196339.7,4877095.0
SHP_55073,88890.7,2163271.3
SHP_55076,91430.7,2196804.0
SHP_55078,166467.3,4247641.5
SHP_55079,77856.3,1860708.5
SHP_55081,88653.5,2174084.8
SHP_55082,82705.5,1958151.8
SHP_55083,172703.4,4389080.5
SHP_55084,87162.2,2069134.5
SHP_55085,2039.4,32855.0
SHP_55086,85920.1,2032943.5
SHP_55087,93188.3,2206076.5
SHP_55089,195560.8,4870634.0
SHP_55092,170769.3,4344248.0
SHP_55095,166871.9,4257046.0
SHP_55098,87467.5,2074070.8
SHP_55100,65205.5,1550628.6
SHP_55102,91725.5,2175611.8
SHP_55105,78650.3,1924442.3
SHP_55106,122956.5,3118643.8
SHP_55108,73673.6,1766306.5
SHP_55112,46899.9,1121550.1
SHP_55113,90627.1,2183058.8
SHP_55116,90515.8,2153873.3
SHP_55118,78992.0,1873243.1
SHP_55120,42951.9,1051128.6
SHP_55123,149798.0,3814636.5
SHP_55124,178112.9,4444991.5
SHP_55126,100847.7,2425252.5
